id,programming,health,shopping,news,travel
7585,False,False,False,False,False
7586,True,False,False,True,True
7587,True,False,False,False,False
7588,False,False,False,True,True
7589,False,True,False,True,False
7590,False,False,False,True,False
7591,True,True,True,True,False
7592,False,False,False,True,False
7593,True,True,True,False,False
7594,False,False,False,False,False
7595,False,True,False,True,False
7596,True,True,True,True,False
7597,False,True,True,True,False
7598,False,False,False,True,True
7599,False,False,True,True,False
7600,True,False,False,False,False
7601,False,True,False,True,False
7602,False,True,False,True,True
7603,False,True,False,False,False
7604,False,True,False,True,False
7605,True,True,False,True,False
7606,True,True,True,True,False
7607,True,True,True,True,False
7608,True,False,False,True,False
7609,False,False,False,True,False
7610,True,False,False,True,False
7611,False,True,False,True,False
7612,False,True,False,True,True
7613,False,False,False,True,False
7614,False,True,True,False,False
7615,True,False,True,True,False
7616,True,True,False,False,True
7617,True,True,True,True,True
7618,False,True,False,True,False
7619,False,False,False,True,False
7620,True,True,True,True,False
7621,False,True,True,True,True
7622,False,True,True,True,False
7623,True,True,True,False,False
7624,False,True,True,False,False
7625,False,True,False,False,True
7626,True,True,False,True,False
7627,False,False,True,True,False
7628,False,False,True,True,True
7629,False,True,False,True,False
7630,False,True,False,True,False
7631,False,True,False,True,False
7632,False,True,False,False,True
7633,True,True,False,True,False
7634,False,False,True,True,True
7635,False,True,False,False,False
7636,False,True,False,True,False
7637,True,False,True,True,False
7638,True,True,False,True,False
7639,False,True,True,True,True
7640,False,False,False,True,False
7641,False,True,False,True,False
7642,False,True,True,False,False
7643,True,True,True,True,True
7644,False,False,False,True,False
7645,False,False,False,True,True
7646,False,False,True,True,False
7647,False,True,False,True,False
7648,True,False,False,True,False
7649,True,False,False,False,False
7650,False,False,True,True,False
7651,False,True,False,True,False
7652,True,False,True,False,False
7653,False,False,True,True,False
7654,False,False,False,True,False
7655,True,True,True,False,False
7656,False,False,True,False,False
7657,False,True,True,True,False
7658,True,True,True,False,False
7659,False,True,False,True,False
7660,False,True,False,True,True
7661,False,True,False,True,False
7662,True,False,False,True,False
7663,True,False,True,False,False
7664,False,True,False,True,False
7665,True,True,False,False,False
7666,False,True,True,True,False
7667,False,False,True,False,False
7668,True,True,True,False,False
7669,True,False,False,False,False
7670,False,True,True,False,False
7671,False,True,False,False,False
7672,False,True,True,True,False
7673,True,True,True,True,False
7674,False,True,False,True,False
7675,True,False,False,True,True
7676,True,True,False,False,False
7677,False,False,True,True,True
7678,True,True,True,False,True
7679,False,False,False,True,False
7680,False,False,True,True,False
7681,True,True,True,True,False
7682,True,True,True,True,False
7683,False,False,True,True,False
7684,True,False,False,True,False
7685,False,True,True,True,False
7686,False,False,True,True,True
7687,False,False,False,True,False
7688,False,True,False,True,False
7689,True,True,False,False,False
7690,False,True,True,True,False
7691,True,True,True,False,False
7692,False,True,True,True,False
7693,False,False,False,True,False
7694,True,False,False,True,False
7695,False,True,False,True,False
7696,False,True,False,True,False
7697,False,True,False,True,False
7698,True,True,False,True,False
7699,True,True,False,True,False
7700,True,True,False,True,True
7701,False,True,True,False,True
7702,True,True,False,True,False
7703,False,False,False,True,False
7704,False,False,False,True,True
7705,False,False,False,False,False
7706,False,True,True,True,False
7707,False,True,False,True,False
7708,True,True,True,True,False
7709,False,False,True,True,False
7710,False,False,False,True,False
7711,True,True,True,True,False
7712,False,False,False,False,False
7713,False,True,False,True,False
7714,False,True,False,True,False
7715,False,False,True,True,False
7716,False,False,False,True,False
7717,False,True,True,True,False
7718,False,True,False,True,False
7719,False,True,False,False,False
7720,True,True,True,True,True
7721,False,True,True,False,True
7722,True,False,False,True,False
7723,False,True,False,True,False
7724,False,True,False,True,False
7725,True,False,True,True,True
7726,False,True,True,True,False
7727,False,True,True,True,False
7728,True,True,False,True,False
7729,False,True,False,True,False
7730,False,True,False,False,True
7731,False,True,True,True,True
7732,False,False,True,False,False
7733,False,True,False,True,False
7734,True,True,False,True,False
7735,False,False,True,True,False
7736,True,False,True,True,False
7737,False,False,True,True,False
7738,True,False,True,False,True
7739,False,False,False,False,False
7740,False,True,False,True,False
7741,False,False,False,True,False
7742,False,False,False,True,False
7743,False,True,False,True,True
7744,True,True,False,True,False
7745,True,False,True,True,True
7746,True,False,True,False,False
7747,True,False,True,False,True
7748,False,True,False,True,True
7749,False,False,True,True,True
7750,False,False,False,False,False
7751,False,True,True,True,False
7752,False,True,True,True,False
7753,False,True,False,True,False
7754,True,True,True,True,False
7755,False,False,False,True,False
7756,False,False,True,True,False
7757,False,False,False,True,True
7758,False,True,False,True,False
7759,False,True,True,False,True
7760,True,False,True,True,False
7761,False,True,True,True,False
7762,False,False,False,True,False
7763,False,True,False,True,True
7764,False,False,False,True,False
7765,False,True,False,False,False
7766,False,True,True,True,False
7767,False,True,False,True,False
7768,True,False,True,True,False
7769,True,True,False,True,False
7770,False,True,True,True,True
7771,False,False,False,True,False
7772,True,True,False,True,False
7773,False,False,True,False,True
7774,False,False,False,True,False
7775,False,False,True,True,True
7776,False,True,False,False,False
7777,False,True,False,False,True
7778,False,True,False,False,False
7779,False,True,False,False,False
7780,True,False,True,True,False
7781,True,False,False,True,False
7782,True,False,False,True,False
7783,True,False,True,True,False
7784,False,True,False,True,True
7785,False,False,True,True,False
7786,True,True,False,True,False
7787,True,True,False,False,False
7788,False,True,True,True,False
7789,True,True,False,True,False
7790,True,True,False,True,False
7791,True,False,False,False,False
7792,True,False,True,True,False
7793,False,False,False,False,False
7794,False,True,True,True,False
7795,True,False,False,False,False
7796,True,False,True,False,True
7797,False,True,False,True,False
7798,True,False,False,False,False
7799,True,False,True,True,True
7800,False,False,True,True,False
7801,False,False,False,True,True
7802,False,False,False,True,True
7803,True,False,True,True,False
7804,False,False,False,True,False
7805,False,True,False,True,False
7806,False,False,True,True,False
7807,False,True,False,True,False
7808,True,False,True,True,False
7809,False,False,True,True,False
7810,False,True,False,True,False
7811,True,False,False,True,False
7812,True,False,True,True,False
7813,True,True,True,True,True
7814,False,True,False,False,False
7815,False,False,False,True,False
7816,False,False,False,True,False
7817,False,False,False,False,False
7818,True,True,False,True,False
7819,False,True,False,True,False
7820,False,False,True,True,False
7821,True,False,False,True,False
7822,False,False,True,True,False
7823,True,False,False,True,True
7824,False,True,True,True,False
7825,False,True,False,True,False
7826,False,True,True,True,True
7827,False,True,False,True,False
7828,True,False,True,True,True
7829,False,False,True,True,False
7830,False,True,True,True,False
7831,True,True,True,True,False
7832,False,False,False,True,False
7833,False,True,True,True,False
7834,False,True,False,False,False
7835,True,True,True,True,False
7836,True,True,True,False,False
7837,False,True,True,False,True
7838,True,True,False,True,False
7839,False,True,False,True,False
7840,False,False,True,True,False
7841,True,False,True,False,True
7842,False,True,True,True,True
7843,False,True,False,False,False
7844,False,True,False,True,True
7845,False,False,False,False,False
7846,False,False,True,True,True
7847,False,False,False,True,False
7848,False,False,True,True,False
7849,False,False,False,True,False
7850,False,True,False,True,False
7851,True,False,False,True,False
7852,True,False,False,True,True
7853,False,True,True,True,False
7854,False,False,True,True,False
7855,False,False,True,True,True
7856,False,False,True,True,False
7857,False,True,True,True,False
7858,False,True,False,True,False
7859,True,True,False,True,False
7860,True,True,False,True,False
7861,True,True,True,True,True
7862,False,False,False,True,False
7863,False,True,False,False,False
7864,False,False,False,True,False
7865,False,True,True,True,False
7866,False,True,True,True,False
7867,False,True,True,True,False
7868,True,True,True,True,False
7869,True,True,False,True,False
7870,True,False,True,False,False
7871,False,False,False,True,False
7872,True,False,False,True,True
7873,False,False,False,True,True
7874,False,True,False,True,False
7875,False,True,False,False,True
7876,True,True,False,True,False
7877,False,True,False,True,True
7878,True,False,False,True,False
7879,False,False,True,True,False
7880,False,False,False,True,False
7881,True,True,False,True,False
7882,False,False,False,False,False
7883,False,True,False,True,False
7884,False,True,False,False,True
7885,False,False,False,True,False
7886,False,False,False,True,False
7887,False,False,True,False,False
7888,True,True,True,True,False
7889,False,True,False,True,False
7890,False,False,True,True,False
7891,False,True,False,False,True
7892,False,True,True,True,False
7893,True,False,False,True,False
7894,True,True,False,False,False
7895,True,True,True,True,False
7896,False,False,False,False,False
7897,True,False,True,False,False
7898,False,False,False,False,False
7899,False,False,True,False,False
7900,False,False,False,True,False
7901,True,False,True,True,True
7902,True,False,True,True,False
7903,False,False,True,False,True
7904,True,False,False,False,False
7905,False,True,False,True,False
7906,False,True,False,True,False
7907,False,True,True,False,True
7908,True,True,False,True,False
7909,True,True,True,True,False
7910,False,False,False,True,False
7911,True,False,True,True,True
7912,True,True,True,False,False
7913,False,False,True,True,False
7914,True,True,False,True,True
7915,True,False,True,False,False
7916,True,True,False,False,False
7917,True,True,False,True,False
7918,False,True,False,True,False
7919,False,True,True,False,False
7920,False,True,True,True,False
7921,False,True,False,False,False
7922,True,True,True,True,False
7923,True,True,False,False,False
7924,False,False,False,True,False
7925,False,True,False,True,False
7926,True,True,False,True,False
7927,False,False,True,True,False
7928,True,True,False,True,False
7929,False,False,False,False,False
7930,False,False,False,True,False
7931,False,True,True,True,False
7932,True,True,True,True,False
7933,False,False,False,True,False
7934,False,False,False,False,False
7935,False,True,False,False,False
7936,False,False,True,True,False
7937,False,False,True,True,False
7938,True,False,False,False,False
7939,False,True,True,True,False
7940,False,True,False,True,True
7941,False,False,True,False,False
7942,True,False,True,True,False
7943,False,False,True,False,False
7944,False,False,False,True,False
7945,True,True,False,True,False
7946,True,True,False,True,False
7947,False,False,True,False,False
7948,False,True,True,True,False
7949,False,True,False,True,False
7950,False,True,False,False,False
7951,False,False,False,True,False
7952,True,True,False,False,False
7953,False,True,True,True,False
7954,True,True,False,True,False
7955,True,True,True,True,False
7956,False,False,False,True,True
7957,True,False,False,True,False
7958,False,True,False,True,False
7959,False,True,False,False,False
7960,False,False,False,True,True
7961,False,False,True,True,False
7962,False,True,True,True,False
7963,True,True,True,False,False
7964,False,False,False,False,False
7965,True,True,False,True,False
7966,False,True,False,True,False
7967,False,True,False,False,True
7968,False,False,False,True,True
7969,False,False,True,True,False
7970,True,True,False,True,False
7971,True,True,False,True,False
7972,False,True,True,False,False
7973,True,True,True,False,True
7974,False,False,False,True,False
7975,True,False,True,True,True
7976,False,True,False,False,False
7977,False,True,True,False,False
7978,False,True,False,True,True
7979,False,True,True,True,True
7980,True,True,True,True,False
7981,False,True,False,True,False
7982,True,False,True,True,True
7983,False,True,False,True,True
7984,True,False,False,True,False
7985,True,False,False,False,False
7986,True,False,False,True,True
7987,False,False,False,False,False
7988,True,False,True,True,False
7989,True,True,True,True,False
7990,False,False,True,False,False
7991,False,True,True,True,True
7992,True,False,False,True,False
7993,False,True,False,False,False
7994,True,True,False,True,False
7995,False,False,True,True,False
7996,False,True,True,True,False
7997,False,False,False,True,False
7998,False,True,False,True,False
7999,False,False,True,True,False
8000,True,False,False,False,False
8001,False,False,True,True,False
8002,False,False,True,True,False
8003,False,False,True,False,False
8004,False,False,True,True,False
8005,False,True,False,True,False
8006,True,False,False,True,False
8007,False,True,False,True,False
8008,False,True,True,False,False
8009,False,True,True,True,False
8010,False,True,False,True,True
8011,True,False,True,True,False
8012,True,True,True,False,False
8013,False,True,False,False,False
8014,False,True,False,False,False
8015,False,False,False,True,False
8016,False,True,True,True,False
8017,False,True,False,True,False
8018,False,True,True,True,False
8019,False,True,True,True,False
8020,False,True,False,False,False
8021,False,False,False,True,False
8022,False,True,False,True,False
8023,False,True,False,True,False
8024,False,True,False,False,False
8025,True,False,False,False,False
8026,False,True,False,False,False
8027,False,False,False,False,True
8028,False,True,True,True,False
8029,False,True,False,False,True
8030,False,True,True,True,True
8031,True,True,True,False,False
8032,True,True,False,True,False
8033,False,True,True,True,False
8034,False,False,True,True,True
8035,False,False,True,False,True
8036,False,True,True,False,True
8037,False,False,False,False,False
8038,True,False,True,False,False
8039,True,True,False,True,False
8040,False,True,False,True,False
8041,False,True,False,True,False
8042,True,True,True,True,True
8043,False,True,False,True,False
8044,True,False,False,True,False
8045,False,True,True,True,False
8046,False,True,False,True,False
8047,True,True,True,False,False
8048,True,False,True,True,False
8049,True,True,True,True,False
8050,False,True,False,False,True
8051,True,True,False,True,False
8052,False,False,False,True,True
8053,False,False,False,False,False
8054,False,False,False,False,False
8055,False,False,False,False,True
8056,True,True,True,False,False
8057,False,True,False,True,False
8058,True,True,False,True,False
8059,False,False,False,True,False
8060,True,False,True,True,False
8061,False,True,True,True,False
8062,False,False,False,True,False
8063,False,False,False,True,False
8064,False,True,False,False,False
8065,True,False,False,True,False
8066,True,False,False,False,False
8067,False,True,True,True,False
8068,False,False,False,False,False
8069,False,True,True,True,False
8070,False,True,False,True,False
8071,False,False,False,True,False
8072,False,True,False,True,True
8073,True,False,True,True,False
8074,True,True,False,True,False
8075,False,False,True,True,False
8076,False,True,True,True,False
8077,False,True,False,True,False
8078,False,False,False,True,False
8079,True,False,True,True,False
8080,False,False,False,False,False
8081,True,False,False,False,False
8082,False,False,True,True,False
8083,False,True,False,True,True
8084,True,False,True,True,False
8085,False,True,False,True,True
8086,False,False,True,True,False
8087,False,False,True,True,True
8088,False,False,False,True,False
8089,False,False,False,True,False
8090,True,True,False,True,True
8091,True,False,True,True,False
8092,False,True,False,False,False
8093,False,True,True,True,False
8094,False,True,False,True,True
8095,True,True,False,True,True
8096,False,False,False,True,False
8097,False,False,False,True,False
8098,False,False,True,True,False
8099,False,True,False,True,False
8100,True,True,False,False,False
8101,False,True,False,True,True
8102,False,True,True,True,False
8103,False,True,True,True,True
8104,True,False,True,False,False
8105,False,False,False,True,False
8106,True,False,True,True,True
8107,True,False,True,True,False
8108,False,True,False,False,False
8109,True,False,False,True,False
8110,True,True,False,False,False
8111,True,True,True,True,False
8112,False,False,True,False,False
8113,False,True,False,False,False
8114,False,True,False,False,True
8115,True,True,True,True,False
8116,False,False,False,False,False
8117,True,False,False,True,True
8118,False,True,False,True,False
8119,False,True,False,True,False
8120,True,True,False,False,False
8121,False,False,False,True,False
8122,False,False,False,True,False
8123,True,True,True,True,False
8124,False,True,True,False,True
8125,True,True,False,False,True
8126,True,True,False,True,False
8127,True,False,False,True,True
8128,True,False,True,False,False
8129,True,True,True,True,False
8130,False,False,False,True,False
8131,False,False,False,False,False
8132,True,True,True,True,False
8133,True,True,False,True,True
8134,False,True,False,True,False
8135,False,False,True,True,False
8136,True,True,True,True,False
8137,False,True,True,True,False
8138,False,False,False,True,False
8139,False,False,False,True,False
8140,True,True,False,True,False
8141,False,False,True,True,False
8142,False,False,False,True,False
8143,False,False,True,True,True
8144,False,True,False,True,False
8145,True,False,True,True,False
8146,True,True,False,True,False
8147,False,True,False,True,False
8148,False,False,False,True,False
8149,False,False,False,True,False
8150,True,True,True,True,False
8151,True,False,True,True,False
8152,False,True,False,True,False
8153,True,False,True,True,False
8154,True,False,False,True,False
8155,True,False,False,True,False
8156,False,False,False,True,False
8157,False,True,True,True,False
8158,False,True,False,True,False
8159,True,False,True,True,True
8160,False,True,True,True,False
8161,False,False,True,True,False
8162,False,False,False,True,False
8163,False,False,False,False,False
8164,False,False,False,False,True
8165,False,False,False,True,True
8166,True,True,False,True,False
8167,False,True,True,True,False
8168,True,False,False,True,False
8169,True,False,False,False,False
8170,True,True,False,False,False
8171,True,True,False,True,False
8172,False,True,True,True,True
8173,False,True,False,True,False
8174,True,False,True,True,False
8175,True,False,True,True,False
8176,False,True,False,True,False
8177,True,False,False,False,False
8178,False,False,True,True,True
8179,False,True,False,False,False
8180,False,True,True,False,False
8181,False,True,False,False,False
8182,True,False,False,True,False
8183,True,False,True,True,False
8184,False,False,False,False,False
8185,False,True,False,False,False
8186,True,True,False,True,True
8187,False,True,True,False,True
8188,True,True,True,False,False
8189,False,True,True,True,False
8190,False,False,False,True,True
8191,True,True,False,True,False
8192,False,False,False,True,False
8193,False,False,False,True,False
8194,True,True,True,True,False
8195,False,False,True,False,False
8196,False,False,False,True,True
8197,False,True,True,True,False
8198,False,True,True,True,False
8199,False,True,True,False,False
8200,True,False,False,False,False
8201,True,True,False,False,False
8202,True,True,False,False,True
8203,False,False,False,True,False
8204,True,True,True,True,False
8205,True,False,True,True,False
8206,False,False,False,True,False
8207,False,True,False,True,False
8208,False,True,True,True,False
8209,False,False,False,False,True
8210,True,False,False,True,False
8211,False,False,True,True,False
8212,False,True,False,True,False
8213,False,False,True,True,False
8214,False,False,False,False,False
8215,True,True,True,True,False
8216,True,True,False,True,False
8217,True,True,False,True,False
8218,False,True,True,True,False
8219,False,False,False,True,False
8220,False,False,False,False,True
8221,True,True,False,True,False
8222,False,True,False,True,False
8223,False,False,True,False,True
8224,True,False,False,True,False
8225,True,True,False,True,True
8226,True,False,False,True,False
8227,False,False,False,False,False
8228,True,False,False,False,False
8229,True,False,True,False,False
8230,True,True,False,True,False
8231,False,True,False,False,False
8232,True,True,False,True,False
8233,False,True,True,True,False
8234,False,False,False,True,False
8235,True,False,False,False,True
8236,False,False,True,True,False
8237,True,True,True,True,True
8238,True,True,True,False,False
8239,False,False,True,False,False
8240,True,False,False,False,True
8241,True,False,True,False,False
8242,True,False,False,False,False
8243,False,True,False,True,False
8244,False,True,True,True,True
8245,False,False,True,False,False
8246,False,True,True,True,False
8247,False,True,False,True,False
8248,False,True,True,True,False
8249,True,False,False,True,False
8250,True,True,True,True,False
8251,False,True,True,True,False
8252,False,True,False,True,True
8253,False,False,False,True,False
8254,True,True,False,True,False
8255,False,True,True,False,False
8256,True,True,False,True,True
8257,False,False,False,False,False
8258,False,True,False,False,False
8259,False,False,True,True,False
8260,True,False,False,True,False
8261,False,True,False,True,False
8262,True,True,False,True,False
8263,False,True,True,False,False
8264,True,True,False,True,False
8265,True,True,False,True,True
8266,False,False,False,True,False
8267,False,False,True,False,False
8268,True,True,True,False,False
8269,True,True,False,True,False
8270,False,False,False,True,False
8271,True,False,False,True,False
8272,False,True,False,False,False
8273,False,False,False,True,False
8274,True,False,True,False,True
8275,False,False,True,True,False
8276,True,False,False,False,False
8277,True,False,False,False,True
8278,False,True,True,False,False
8279,False,True,False,True,False
8280,False,True,False,False,False
8281,False,False,False,True,False
8282,True,False,True,True,False
8283,False,True,True,True,False
8284,False,True,True,True,True
8285,False,True,True,True,False
8286,False,False,True,True,True
8287,True,False,True,False,False
8288,False,False,False,True,False
8289,False,True,False,False,False
8290,False,True,False,True,False
8291,False,False,False,False,False
8292,True,False,True,False,False
8293,True,True,True,True,False
8294,True,True,False,False,True
8295,True,False,False,True,False
8296,False,False,False,True,False
8297,True,True,True,True,False
8298,True,False,True,True,True
8299,True,False,False,True,False
8300,False,True,False,True,False
8301,False,True,True,True,False
8302,True,True,True,True,False
8303,False,False,True,False,False
8304,False,True,False,True,False
8305,False,False,True,True,False
8306,False,True,True,True,False
8307,False,True,False,True,False
8308,True,True,False,True,False
8309,False,False,True,False,False
8310,False,False,False,True,False
8311,True,True,True,True,False
8312,False,True,False,True,False
8313,False,True,True,False,False
8314,False,False,True,True,False
8315,False,False,True,True,False
8316,True,True,False,True,False
8317,False,False,True,True,True
8318,False,False,True,False,True
8319,True,True,True,True,False
8320,False,True,False,True,False
8321,False,False,False,True,False
8322,False,False,True,True,False
8323,False,True,False,True,False
8324,False,True,False,True,False
8325,False,True,True,True,False
8326,False,True,True,False,False
8327,True,False,True,True,False
8328,True,True,True,True,False
8329,False,False,False,True,False
8330,True,False,False,True,False
8331,True,False,False,True,False
8332,False,False,False,True,False
8333,False,True,False,True,False
8334,True,True,False,False,False
8335,True,True,True,False,False
8336,False,False,True,True,False
8337,True,False,False,True,False
8338,True,False,False,True,False
8339,False,False,False,True,False
8340,False,True,True,True,True
8341,False,False,False,True,False
8342,False,False,False,False,False
8343,True,False,False,False,False
8344,False,True,False,False,False
8345,False,True,False,False,False
8346,False,True,False,False,False
8347,False,True,False,True,False
8348,False,False,True,True,False
8349,False,False,False,False,False
8350,True,False,False,True,False
8351,True,True,False,True,False
8352,False,True,False,True,False
8353,False,True,False,True,False
8354,True,True,False,False,False
8355,False,True,True,True,False
8356,False,True,True,True,True
8357,False,True,True,False,True
8358,False,True,False,False,False
8359,False,True,True,True,False
8360,True,False,False,True,True
8361,True,True,False,True,False
8362,True,False,True,True,False
8363,True,True,False,True,False
8364,False,True,False,False,False
8365,False,True,False,True,True
8366,False,False,False,False,False
8367,False,True,True,False,False
8368,False,True,True,True,False
8369,False,True,True,False,False
8370,True,True,False,True,False
8371,False,False,True,False,False
8372,False,False,False,True,False
8373,True,True,True,True,True
8374,False,True,True,True,False
8375,False,True,True,True,False
8376,False,True,False,False,True
8377,False,True,False,True,True
8378,True,True,False,True,False
8379,True,True,False,False,False
8380,True,False,False,True,False
8381,False,True,True,False,False
8382,False,True,True,True,False
8383,True,True,False,True,False
8384,False,False,False,True,False
8385,False,False,True,False,False
8386,False,True,False,True,False
8387,False,False,False,True,False
8388,False,True,False,True,False
8389,False,False,False,True,False
8390,True,False,False,True,True
8391,True,False,False,True,False
8392,True,True,False,True,True
8393,False,True,True,True,False
8394,False,False,True,False,False
8395,True,False,False,True,False
8396,True,False,False,False,False
8397,False,True,False,True,False
8398,False,True,True,True,True
8399,False,False,True,False,False
8400,False,False,True,False,False
8401,True,False,True,True,False
8402,False,True,True,True,False
8403,False,True,True,True,False
8404,False,False,True,True,True
8405,True,True,True,True,True
8406,True,True,False,True,False
8407,False,False,True,True,True
8408,False,True,True,True,False
8409,False,True,False,False,False
8410,True,False,False,True,False
8411,True,False,False,False,False
8412,False,False,False,True,False
8413,True,False,True,True,False
8414,False,False,True,True,False
8415,False,True,False,True,False
8416,False,True,False,True,False
8417,False,True,False,True,True
8418,True,True,True,True,False
8419,False,False,False,False,False
8420,False,True,True,False,False
8421,False,False,True,True,False
8422,False,False,True,True,False
8423,False,True,False,True,False
8424,False,False,True,False,False
8425,False,True,False,False,True
8426,True,True,True,True,False
8427,False,False,True,False,True
8428,False,True,False,True,True
8429,False,False,False,True,False
8430,True,True,False,True,True
8431,False,True,True,True,False
8432,True,True,False,True,True
8433,False,True,True,False,False
8434,True,True,False,False,False
8435,False,False,False,True,False
8436,False,True,True,True,False
8437,False,False,False,True,False
8438,False,True,True,False,False
8439,False,True,False,True,False
8440,False,True,True,False,False
8441,False,True,False,True,False
8442,False,False,True,False,True
8443,False,True,True,True,False
8444,False,True,False,False,False
8445,True,False,True,True,False
8446,True,True,False,True,False
8447,False,False,True,True,False
8448,False,True,False,False,True
8449,True,True,True,True,False
8450,False,False,True,True,False
8451,False,False,True,True,False
8452,True,False,False,False,False
8453,True,True,False,True,True
8454,False,True,False,True,False
8455,False,True,False,True,False
8456,True,True,False,True,False
8457,False,True,True,True,True
8458,True,True,True,False,False
8459,True,True,False,True,False
8460,False,True,True,False,False
8461,False,False,True,False,False
8462,False,False,True,True,False
8463,True,False,True,True,False
8464,True,True,False,False,False
8465,True,True,False,True,False
8466,True,False,True,True,False
8467,False,True,False,True,False
8468,False,True,True,True,True
8469,False,False,True,True,False
8470,False,False,False,True,True
8471,True,True,False,True,False
8472,False,True,False,True,False
8473,True,False,True,True,True
8474,False,False,False,True,False
8475,True,True,True,True,True
8476,False,True,False,True,False
8477,True,True,False,True,False
8478,False,True,False,True,False
8479,False,True,True,False,True
8480,True,False,False,True,False
8481,False,True,False,True,True
8482,False,False,False,False,False
8483,True,False,False,True,False
8484,False,False,False,False,False
8485,False,False,False,True,False
8486,True,False,True,True,False
8487,False,True,True,False,False
8488,False,True,True,True,False
8489,False,True,False,False,False
8490,True,True,True,True,False
8491,True,True,False,True,False
8492,True,True,True,False,False
8493,True,True,False,True,False
8494,False,False,True,True,False
8495,False,False,True,True,False
8496,False,True,False,True,False
8497,False,False,False,True,False
8498,True,True,False,True,True
8499,True,True,False,True,True
8500,False,True,True,True,False
8501,False,False,False,True,False
8502,True,True,False,True,False
8503,False,True,True,True,False
8504,False,False,False,False,True
8505,False,True,False,True,False
8506,False,True,False,False,False
8507,False,True,False,False,False
8508,False,False,False,False,False
8509,True,True,True,True,False
8510,False,True,True,True,False
8511,False,True,False,False,False
8512,False,True,False,True,False
8513,True,True,True,True,False
8514,False,True,True,True,False
8515,True,False,True,False,False
8516,False,True,False,True,False
8517,False,True,True,False,False
8518,True,True,False,True,False
8519,False,True,True,True,False
8520,True,False,False,True,False
8521,False,True,False,False,False
8522,False,False,False,True,True
8523,False,True,True,False,True
8524,False,False,False,True,False
8525,False,True,False,True,True
8526,False,False,False,False,False
8527,False,False,False,True,False
8528,True,True,True,True,False
8529,False,True,True,False,False
8530,False,False,False,True,False
8531,False,True,True,True,False
8532,False,True,False,True,False
8533,True,False,False,False,False
8534,False,True,False,True,False
8535,False,False,True,True,False
8536,True,True,False,True,False
8537,True,True,True,True,False
8538,True,False,True,True,False
8539,True,False,False,False,True
8540,True,False,False,True,False
8541,False,True,True,True,False
8542,False,False,False,True,False
8543,False,True,True,True,False
8544,True,True,False,True,False
8545,True,False,False,False,True
8546,False,False,False,True,False
8547,True,False,True,False,False
8548,False,False,False,False,False
8549,False,False,False,False,False
8550,False,False,True,True,False
8551,True,False,True,True,False
8552,False,False,False,True,False
8553,True,True,True,True,False
8554,True,True,True,False,False
8555,True,True,True,True,False
8556,True,False,True,True,False
8557,False,True,False,True,False
8558,True,False,False,True,True
8559,False,False,True,False,True
8560,True,False,False,True,False
8561,True,True,False,True,False
8562,False,False,False,True,False
8563,True,True,False,True,False
8564,False,False,False,True,False
8565,True,True,False,False,False
8566,False,False,True,True,False
8567,True,False,False,False,False
8568,False,True,False,True,False
8569,False,True,False,False,False
8570,True,False,False,True,True
8571,True,False,False,True,False
8572,True,False,False,True,False
8573,True,True,False,True,False
8574,False,True,False,True,False
8575,False,True,False,True,False
8576,True,True,False,True,False
8577,True,False,False,False,True
8578,False,False,True,False,True
8579,False,True,True,True,False
8580,True,True,False,True,False
8581,False,False,False,True,False
8582,False,True,True,True,False
8583,True,True,True,True,False
8584,False,False,False,True,False
8585,True,False,True,False,False
8586,True,False,True,True,True
8587,True,True,True,True,False
8588,False,True,True,True,False
8589,True,True,False,True,True
8590,False,True,False,True,False
8591,False,True,True,True,True
8592,False,False,True,True,False
8593,False,False,False,True,False
8594,True,False,True,False,False
8595,False,True,False,True,False
8596,True,False,False,True,False
8597,False,False,True,True,False
8598,False,True,False,True,False
8599,True,True,False,False,True
8600,False,True,False,False,False
8601,True,True,False,True,False
8602,False,False,False,True,False
8603,False,False,False,True,False
8604,False,False,False,False,False
8605,False,True,True,True,False
8606,True,False,False,False,False
8607,False,True,False,False,False
8608,False,False,False,True,False
8609,False,False,False,True,True
8610,False,False,False,True,False
8611,False,True,True,True,False
8612,False,False,False,False,False
8613,False,True,False,True,False
8614,False,False,False,False,False
8615,True,True,False,False,False
8616,True,False,False,True,False
8617,False,True,False,False,False
8618,True,False,False,False,False
8619,False,True,False,True,False
8620,True,False,True,True,False
8621,False,False,False,True,True
8622,False,False,True,True,False
8623,False,True,False,False,False
8624,True,False,False,False,False
8625,True,True,False,True,False
8626,True,True,False,True,False
8627,True,False,False,False,False
8628,True,True,True,False,False
8629,False,False,True,True,False
8630,False,True,False,True,True
8631,False,False,False,True,False
8632,True,False,False,True,False
8633,True,False,True,True,False
8634,False,False,True,False,False
8635,False,True,True,True,True
8636,False,True,True,True,False
8637,True,True,False,False,False
8638,True,False,False,True,False
8639,False,False,False,False,False
8640,False,False,False,False,False
8641,False,True,False,False,False
8642,False,True,False,True,True
8643,False,True,True,True,False
8644,False,True,False,True,False
8645,True,False,False,True,True
8646,True,False,False,False,True
8647,False,True,False,True,False
8648,False,True,False,False,False
8649,False,True,False,True,False
8650,False,True,False,True,True
8651,False,True,False,True,False
8652,True,True,True,True,False
8653,True,False,False,True,False
8654,False,False,False,False,False
8655,True,False,False,True,False
8656,False,False,True,True,False
8657,False,False,False,True,False
8658,False,False,True,True,True
8659,True,False,False,True,False
